Date,Open,High,Low,Close,Volume,Price_Change,Volume_Change,SMA_7,SMA_30,Volatility,RSI,Pump_Flag
2023-01-01,1.5934283060224654,1.0283789512886445,-0.2789961864649142,0.9915975981937111,10409.146792737825,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-01-02,1.316899703680096,3.481636039516719,1.2129571363771512,1.6530384263957212,9505.551734044288,66.70456134695034,-8.680779286578524,0.0,0.0,0.0,0.0,0
2023-01-03,2.612276779881481,2.8666675468344556,1.5296841092793403,2.6311653810541733,14595.382414938842,59.17145899573287,53.54587322548825,0.0,0.0,0.0,0.0,1
2023-01-04,5.658336492697531,6.957883591549286,4.240215453795698,5.804850640520779,8548.627279056744,120.61899576206312,-41.42923401371827,0.0,0.0,0.0,0.0,0
2023-01-05,5.190029743250859,4.578625508842071,3.448091495758688,4.030515067467659,11336.961570359515,-30.56642940418422,32.617333757595254,0.0,0.0,0.0,0.0,0
2023-01-06,4.721755829352498,5.866877095772498,3.2935819650876423,4.758521090740912,11608.489030980068,18.06235707067218,2.3950637826140433,0.0,0.0,0.0,0.0,0
2023-01-07,7.880181460367281,9.930019673939183,6.276725294227697,8.627178897235455,6659.547731784756,81.29958305789887,-42.63208834489882,4.070981014515487,0.0,0.0,0.0,0
2023-01-08,9.415050918673098,13.251249937780063,8.736150533587486,11.59176633036566,14960.211747682613,34.36334714329612,124.64305911166255,5.5852908333971945,0.0,0.0,0.0,1
2023-01-09,8.476102146803195,10.327850929452211,6.84645191931017,9.915008385931005,9125.201216522957,-14.465077164661603,-39.00352902467119,6.765572256187949,0.0,0.0,0.0,0
2023-01-10,9.561222233975123,12.812987577559419,9.400992541205772,12.790995920242457,6221.274202535777,29.006405464995495,-31.8231559511154,8.216976618929133,0.0,4.211377132616592,0.0,0
2023-01-11,8.634386848350198,7.757136764155739,6.844753536229143,7.483365504018124,12682.549217852018,-41.49505206099484,103.85774368669752,8.45676445657161,0.0,3.784395178574098,0.0,0
2023-01-12,7.702927341209684,10.811445579986913,6.607742588902212,9.011408296290702,5507.660091044813,20.419192293255072,-56.57292554960319,9.168320632117759,0.0,3.3331034020838626,0.0,0
2023-01-13,8.186851884341753,10.20964504807431,6.552256344416765,8.461864892949281,10140.905786845642,-6.098307670374064,84.1236681133293,9.697369746718953,0.0,2.82622823033559,0.0,0
2023-01-14,4.360291395026157,8.839821999193282,3.4556548259895568,7.644995794852665,9954.405016778983,-9.65353510639551,-1.8390938047031284,9.557057874949987,0.0,2.706900262317205,62.365223653120864,0
2023-01-15,0.9104557300000916,0.8990420228346713,-0.3766996603929583,-0.3019916980326355,15429.477829157891,-103.95018788938988,55.00150740451303,7.857949585178799,0.0,3.6662797679816594,48.14409633894718,0
2023-01-16,-0.21411932848185378,-0.14362874266050696,-1.2669246503540803,-1.473702091753018,12373.491164399764,387.9942400250217,-19.806157399462148,6.230990945509654,0.0,4.6703937862129505,45.57882006509601,0
2023-01-17,-2.239781569150701,-2.788127980069835,-3.702960612661365,-3.138870537316734,9874.86520627428,112.99220207952223,-20.19337893346038,3.9552957372869115,0.0,5.69058508730566,41.99672550244421,0
2023-01-18,-1.6112869039601532,-2.968306598574944,-1.7745468680213323,-4.7971304904248635,14088.831496001436,52.82982950057233,42.67365884700573,2.2009391666522,0.0,6.292864390753581,34.649290484073575,0
2023-01-19,-3.4273350550025747,-3.3784265377395695,-3.5480392229837023,-4.215967587523716,16951.037745086567,-12.114802881871913,20.315426796732268,0.3113140403929971,0.0,6.5384576939313535,37.63251637718733,0
2023-01-20,-6.251942457673158,-6.62436439350471,-6.746148925693451,-7.390641450003704,12789.05153175931,75.30119234964658,-24.552987704446892,-1.9533297228860007,0.0,6.3425190550777755,33.02527645188836,0
2023-01-21,-3.320644919830049,-2.0572188295500626,-3.639734280056426,-3.0950542401157377,10051.763099216903,-58.12198087198254,-21.40337323487081,-3.487622585024344,0.0,6.039758992985162,33.81486867946086,0
2023-01-22,-3.7721975208031204,-3.1656316235872715,-5.515764653987524,-3.2595635571373816,3440.8188382492026,5.315232117401991,-65.76900187274346,-3.9101328506107365,0.0,5.211096991073025,27.776047586842566,0
2023-01-23,-3.637141111427273,-0.49031811509128476,-4.0755690861433616,-0.8228848526034436,4674.431684623137,-74.75475356810902,35.85230447650174,-3.8171589593036543,0.0,3.9913171672219656,34.2888355407118,0
2023-01-24,-6.486637483854187,-3.58493449372237,-8.438367995492449,-5.061001726575111,8473.876478226663,515.0315819477187,81.28142734660257,-4.091749129197708,0.0,2.1450973869506536,24.881064648268477,1
2023-01-25,-7.575402932904552,-8.275161080547905,-8.249194516446765,-8.440758416398157,6952.438989203584,66.78038997845196,-17.954444968986273,-4.61226740433675,0.0,2.3879798454956758,26.308370120091595,0
2023-01-26,-7.35355775348482,-7.49487554157458,-7.717793584862219,-8.701179760507356,9065.14348507277,3.08528370629906,30.387961680066454,-5.253012000477271,0.0,2.568318739725961,22.61457690741409,0
2023-01-27,-9.655544908329425,-8.426967931707024,-11.234941922614382,-8.917666151069666,10283.249624485536,2.4880119308061075,13.437251615692306,-5.471158386343837,0.0,2.7720008702105514,22.84990315760949,0
2023-01-28,-8.90414887163808,-10.105907454085092,-10.221564422639833,-10.884498682169044,12648.463771783654,22.055462693716766,23.000648955037388,-6.583936163780023,0.0,3.2371470068902455,22.057398813633156,0
2023-01-29,-10.10542625147569,-6.780850629152759,-11.101817684381967,-7.358238102694159,9647.506109704544,-32.39708766056075,-23.72586676315335,-7.169461098859562,0.0,3.1883599597049894,37.722128271130444,0
2023-01-30,-10.688813751062243,-8.208308137050414,-11.799540852937506,-8.919653569980312,12432.50821913101,21.219963875787787,28.86758585853601,-8.326142344199114,0.28724897706510877,3.2769430262880506,37.21739563339689,0
2023-01-31,-11.892226975521037,-11.157898643309604,-13.330630532065564,-12.595990453678095,10322.372074050601,41.21613978451741,-16.972730746587033,-9.402569305213827,-0.1656706246639514,3.532560151730296,34.8134499571446,0
2023-02-01,-8.187670606503161,-10.163128968893128,-8.644580089165759,-10.757372400139477,122.66716823064417,-14.596851754533771,-98.81163779651949,-9.733514160034016,-0.5793509855484581,3.322919084905361,40.48397170603402,0
2023-02-02,-8.21466505597903,-5.051047214137116,-10.207332888092512,-6.18385649473091,5303.323030906228,-42.51517689718791,4223.343489053802,-9.373896550637381,-0.8731850480746276,2.2522267329180554,47.213348985101746,0
2023-02-03,-10.33008691389083,-9.549795877371556,-12.279673238184396,-10.501896681769756,9279.562221391923,69.82762602460335,74.97637174491024,-9.60021519788025,-1.4167432921509786,1.8798455958686868,45.73246178811307,1
2023-02-04,-8.684997089684451,-5.500930290998962,-9.985648462378325,-6.828272621724258,3951.5262857944626,-34.98057704588298,-57.41688894886532,-9.020754332102424,-1.7787028817907093,2.0275796115796383,44.79046258167661,0
2023-02-05,-11.126684389626496,-11.64466639916853,-11.525769291484785,-13.518325877818047,12999.643649981022,97.97577845397207,228.97778503243381,-9.900766871405837,-2.3879311140760078,2.4362280461981802,37.88988063950412,1
