Date,Open,High,Low,Close,Volume,Price_Change,Volume_Change,SMA_7,SMA_30,Volatility,RSI,Pump_Flag
2023-01-01,1.3934283060224653,0.8283789512886444,-0.4789961864649144,0.7915975981937109,10409.146792737825,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-01-02,1.116899703680096,3.2816360395167194,1.0129571363771512,1.4530384263957212,9505.551734044288,83.55771034567363,-8.680779286578524,0.0,0.0,0.0,0.0,0
2023-01-03,2.412276779881481,2.6666675468344554,1.32968410927934,2.431165381054173,14595.382414938842,67.31597299079745,53.54587322548825,0.0,0.0,0.0,0.0,1
2023-01-04,5.458336492697532,6.7578835915492865,4.040215453795699,5.604850640520779,8548.627279056744,130.54172637529376,-41.42923401371827,0.0,0.0,0.0,0.0,0
2023-01-05,4.99002974325086,4.378625508842072,3.248091495758689,3.83051506746766,11336.961570359515,-31.657142836695744,32.617333757595254,0.0,0.0,0.0,0.0,0
2023-01-06,4.521755829352498,5.666877095772499,3.093581965087643,4.558521090740912,11608.489030980068,19.005434267996094,2.3950637826140433,0.0,0.0,0.0,0.0,0
2023-01-07,7.680181460367281,9.730019673939184,6.076725294227698,8.427178897235455,6659.547731784756,84.86651107861292,-42.63208834489882,3.870981014515487,0.0,0.0,0.0,0
2023-01-08,9.215050918673098,13.051249937780064,8.536150533587486,11.39176633036566,14960.211747682613,35.17888334022126,124.64305911166255,5.385290833397194,0.0,0.0,0.0,1
2023-01-09,8.276102146803193,10.12785092945221,6.646451919310169,9.715008385931004,9125.201216522957,-14.719033868919212,-39.00352902467119,6.565572256187949,0.0,0.0,0.0,0
2023-01-10,9.361222233975123,12.61298757755942,9.200992541205773,12.590995920242458,6221.274202535777,29.603551742439837,-31.8231559511154,8.016976618929133,0.0,4.211377132616593,0.0,0
2023-01-11,8.434386848350199,7.557136764155739,6.644753536229143,7.283365504018125,12682.549217852018,-42.15417469631049,103.85774368669752,8.256764456571611,0.0,3.7843951785740986,0.0,0
2023-01-12,7.502927341209685,10.611445579986913,6.407742588902213,8.811408296290702,5507.660091044813,20.979899902450025,-56.57292554960319,8.968320632117761,0.0,3.333103402083863,0.0,0
2023-01-13,7.986851884341753,10.009645048074312,6.352256344416766,8.261864892949282,10140.905786845642,-6.236726126659677,84.1236681133293,9.497369746718956,0.0,2.826228230335591,0.0,0
2023-01-14,4.1602913950261575,8.639821999193282,3.2556548259895575,7.444995794852666,9954.405016778983,-9.887224115632005,-1.8390938047031284,9.357057874949986,0.0,2.7069002623172063,62.365223653120864,0
