Date,Open,High,Low,Close,Volume,Price_Change,Volume_Change,SMA_7,SMA_30,Volatility,RSI,Pump_Flag
2023-01-01,8.993428306022466,8.428378951288646,7.121003813535086,8.391597598193712,10409.146792737825,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-01-02,8.716899703680095,10.881636039516717,8.612957136377151,9.05303842639572,9505.551734044288,7.882180007587376,-8.680779286578524,0.0,0.0,0.0,0.0,0
2023-01-03,10.012276779881482,10.266667546834457,8.929684109279341,10.031165381054175,14595.382414938842,10.80440520175585,53.54587322548825,0.0,0.0,0.0,0.0,0
2023-01-04,13.058336492697531,14.357883591549285,11.6402154537957,13.204850640520778,8548.627279056744,31.638250780519794,-41.42923401371827,0.0,0.0,0.0,0.0,0
2023-01-05,12.59002974325086,11.978625508842072,10.848091495758688,11.43051506746766,11336.961570359515,-13.436998428504312,32.617333757595254,0.0,0.0,0.0,0.0,0
2023-01-06,12.121755829352498,13.266877095772498,10.693581965087642,12.158521090740912,11608.489030980068,6.368969543159321,2.3950637826140433,0.0,0.0,0.0,0.0,0
2023-01-07,15.280181460367281,17.330019673939184,13.676725294227698,16.027178897235455,6659.547731784756,31.818489910262564,-42.63208834489882,11.470981014515488,0.0,0.0,0.0,0
2023-01-08,16.815050918673098,20.651249937780065,16.136150533587486,18.99176633036566,14960.211747682613,18.497250527612007,124.64305911166255,12.985290833397196,0.0,0.0,0.0,1
2023-01-09,15.876102146803195,17.727850929452213,14.24645191931017,17.315008385931005,9125.201216522957,-8.82886781180385,-39.00352902467119,14.165572256187952,0.0,0.0,0.0,0
2023-01-10,16.96122223397512,20.212987577559417,16.800992541205773,20.190995920242457,6221.274202535777,16.609795792234692,-31.8231559511154,15.616976618929133,0.0,4.211377132616592,0.0,0
2023-01-11,16.0343868483502,15.157136764155739,14.244753536229144,14.883365504018125,12682.549217852018,-26.287115490440836,103.85774368669752,15.85676445657161,0.0,3.784395178574098,0.0,0
2023-01-12,15.102927341209686,18.21144557998691,14.007742588902213,16.411408296290702,5507.660091044813,10.266782683392714,-56.57292554960319,16.568320632117757,0.0,3.3331034020838626,0.0,0
2023-01-13,15.586851884341753,17.609645048074313,13.952256344416766,15.861864892949281,10140.905786845642,-3.3485450695028294,84.1236681133293,17.097369746718957,0.0,2.82622823033559,0.0,0
2023-01-14,11.760291395026158,16.239821999193286,10.855654825989557,15.044995794852667,9954.405016778983,-5.149893178447879,-1.8390938047031284,16.957057874949985,0.0,2.7069002623172054,62.365223653120864,0
2023-01-15,8.310455730000092,8.299042022834671,7.023300339607042,7.098008301967365,15429.477829157891,-52.82146702629321,55.00150740451303,15.257949585178798,0.0,3.6662797679816594,48.14409633894718,0
